time,x,y
26.3,0.3829759519,0.6347222222
26.36,0.3836472946,0.6347222222
26.4,0.3849699399,0.6334583333
26.46,0.3856412826,0.6328333333
26.53,0.3856412826,0.6328333333
27.5,0.3849699399,0.6321944444
27.53,0.3836472946,0.6321944444
27.56,0.3829759519,0.6315555556
27.6,0.3823146293,0.6309305556
27.63,0.3809819639,0.6302916667
27.7,0.3803206413,0.6302916667
27.73,0.378987976,0.6302916667
27.76,0.3783266533,0.6302916667
27.8,0.3776553106,0.6309305556
27.83,0.376993988,0.6309305556
27.9,0.3756613226,0.6309305556
27.93,0.3756613226,0.6302916667
28.06,0.3736673347,0.6290277778
28.1,0.373006012,0.6277638889
28.13,0.371012024,0.6271388889
28.16,0.3696793587,0.625875
28.26,0.3690180361,0.625875
28.3,0.3683466934,0.625875
28.33,0.3670240481,0.6265
28.53,0.3670240481,0.6265
29.46,0.3670240481,0.6271388889
29.53,0.3676853707,0.6271388889
29.56,0.3683466934,0.6271388889
29.6,0.3696793587,0.6277638889
29.63,0.3703507014,0.6277638889
29.66,0.371012024,0.6277638889
29.7,0.3716733467,0.6277638889
29.73,0.3723446894,0.6277638889
29.76,0.373006012,0.6277638889
29.8,0.3736673347,0.6277638889
29.9,0.3743386774,0.6284027778
29.93,0.375,0.6284027778
29.96,0.3756613226,0.6290277778
30,0.3763326653,0.6296666667
30.03,0.376993988,0.6302916667
30.13,0.3783266533,0.6302916667
30.16,0.378987976,0.6302916667
30.2,0.3796492986,0.6302916667
30.23,0.3809819639,0.6296666667
30.26,0.3823146293,0.6296666667
30.3,0.3836472946,0.6284027778
30.33,0.3843086172,0.6277638889
30.36,0.3856412826,0.6277638889
30.4,0.3869639279,0.6277638889
30.43,0.3876352705,0.6277638889
30.46,0.3882965932,0.6284027778
30.53,0.3889579158,0.6290277778
30.56,0.3889579158,0.6296666667
30.6,0.3896292585,0.6296666667
30.63,0.3902905812,0.6296666667
30.66,0.3909619238,0.6302916667
30.7,0.3916232465,0.6302916667
30.83,0.3922845691,0.6302916667
30.86,0.3929559118,0.6302916667
30.93,0.3936172345,0.6309305556
31,0.3942785571,0.6315555556
31.03,0.3942785571,0.6328333333
31.53,0.3942785571,0.6328333333
31.56,0.3942785571,0.6340972222
31.6,0.3929559118,0.6353611111
31.63,0.3929559118,0.6359861111
31.66,0.3929559118,0.636625
31.96,0.3929559118,0.6359861111
32.13,0.3922845691,0.6359861111
32.53,0.3922845691,0.6359861111
32.63,0.3922845691,0.6353611111
32.66,0.3922845691,0.6340972222
32.7,0.3922845691,0.6328333333
32.73,0.3922845691,0.6321944444
33.16,0.3942785571,0.6334583333
33.2,0.3956112224,0.6340972222
33.23,0.3969438878,0.6340972222
33.26,0.3989378758,0.6340972222
33.3,0.4002705411,0.6347222222
33.33,0.4009318637,0.6347222222
33.46,0.4009318637,0.6359861111
33.5,0.4002705411,0.63725
33.53,0.3995991984,0.6385138889
33.56,0.3995991984,0.6391527778
33.76,0.4009318637,0.6391527778
33.8,0.4029258517,0.6397916667
33.83,0.4055811623,0.6397916667
33.86,0.406252505,0.6404166667
34.03,0.406252505,0.6410555556
34.06,0.406252505,0.6416805556
34.46,0.404258517,0.6410555556
34.5,0.4022645291,0.6404166667
34.53,0.3982665331,0.6378888889
34.56,0.3942785571,0.6340972222
34.6,0.3902905812,0.6309305556
34.63,0.3882965932,0.6296666667
34.66,0.3863026052,0.6290277778
34.7,0.3849699399,0.6284027778
34.73,0.3843086172,0.6277638889
34.76,0.3836472946,0.6277638889
34.8,0.3823146293,0.6271388889
34.86,0.3809819639,0.625875
34.9,0.3796492986,0.6227083333
34.93,0.3796492986,0.6189166667
34.96,0.378987976,0.6176527778
35,0.378987976,0.6170138889
35.03,0.378987976,0.61575
35.06,0.378987976,0.6144861111
35.53,0.378987976,0.6144861111
36,0.378987976,0.6132222222
36.53,0.378987976,0.6132222222
37.53,0.3816533066,0.6144861111
37.56,0.3829759519,0.6144861111
37.63,0.3829759519,0.6151111111
37.73,0.3829759519,0.6163888889
37.76,0.3829759519,0.6170138889
37.8,0.3829759519,0.6176527778
37.9,0.3836472946,0.6182777778
37.93,0.3856412826,0.6189166667
37.96,0.3869639279,0.6195416667
38,0.3876352705,0.6201805556
38.16,0.3863026052,0.6195416667
38.2,0.3856412826,0.6195416667
38.23,0.3849699399,0.6195416667
38.26,0.3843086172,0.6195416667
38.4,0.3849699399,0.6195416667
38.43,0.3863026052,0.6201805556
38.46,0.3876352705,0.6201805556
38.5,0.3896292585,0.6195416667
38.53,0.3922845691,0.6182777778
38.56,0.3942785571,0.6189166667
38.6,0.3982665331,0.6201805556
38.63,0.4002705411,0.6220694444
38.66,0.4009318637,0.6246111111
38.7,0.4009318637,0.6277638889
38.73,0.4015931864,0.6309305556
38.76,0.4015931864,0.6315555556
38.9,0.4002705411,0.6284027778
38.93,0.3982665331,0.6246111111
38.96,0.3969438878,0.6208055556
39,0.3962725451,0.6195416667
39.03,0.3962725451,0.6189166667
39.13,0.3956112224,0.6189166667
39.16,0.3949498998,0.6189166667
39.2,0.3942785571,0.6189166667
39.23,0.3936172345,0.6189166667
39.26,0.3922845691,0.6182777778
39.3,0.3916232465,0.6176527778
39.33,0.3909619238,0.6176527778
39.36,0.3896292585,0.6163888889
39.4,0.3889579158,0.61575
39.43,0.3876352705,0.6144861111
39.46,0.3869639279,0.6144861111
39.5,0.3856412826,0.6138472222
39.53,0.3843086172,0.6132222222
39.56,0.3816533066,0.6119583333
39.6,0.3796492986,0.6119583333
39.63,0.3776553106,0.6119583333
39.66,0.375,0.6119583333
39.7,0.3736673347,0.6119583333
39.73,0.3723446894,0.6119583333
39.8,0.3716733467,0.6119583333
39.83,0.371012024,0.6113194444
39.86,0.3690180361,0.6113194444
39.9,0.3676853707,0.6113194444
39.93,0.3670240481,0.6113194444
39.96,0.3630360721,0.6119583333
40,0.3610420842,0.6125833333
40.03,0.3603707415,0.6138472222
40.06,0.3590380762,0.6151111111
40.1,0.3577154309,0.6163888889
40.13,0.3570440882,0.6170138889
40.16,0.3563827655,0.6176527778
40.2,0.3557214429,0.6182777778
40.23,0.3543887776,0.6195416667
40.26,0.3530561122,0.6214444444
40.3,0.3523947896,0.6227083333
40.33,0.3510621242,0.6239722222
40.4,0.3510621242,0.6246111111
40.43,0.3504008016,0.6246111111
40.46,0.3504008016,0.6252361111
40.53,0.3490681363,0.6252361111
40.56,0.3477354709,0.6252361111
40.63,0.3470741483,0.6252361111
40.66,0.3464128257,0.6252361111
40.76,0.3450801603,0.6252361111
40.8,0.3444188377,0.6252361111
40.83,0.343747495,0.625875
40.9,0.3430861723,0.625875
