time,x,y
32.71,0.4660921844,0.3361805556
32.78,0.4660921844,0.3368055556
32.81,0.4654208417,0.3368055556
32.91,0.464759519,0.3380833333
32.95,0.4634268537,0.3393472222
32.98,0.4627655311,0.3399722222
33.01,0.4627655311,0.3406111111
33.51,0.4627655311,0.3406111111
34.08,0.4627655311,0.3412361111
34.51,0.4627655311,0.3412361111
34.85,0.4634268537,0.3412361111
34.98,0.464759519,0.3412361111
35.01,0.4654208417,0.3412361111
35.05,0.466753507,0.3412361111
35.08,0.4680861723,0.3406111111
35.11,0.468747495,0.3399722222
35.15,0.4700801603,0.3393472222
35.18,0.470741483,0.3393472222
35.21,0.4714128257,0.3387083333
35.25,0.4720741483,0.3380833333
35.28,0.4734068136,0.3374444444
35.31,0.4747294589,0.3361805556
35.35,0.4760621242,0.3355416667
35.38,0.4767334669,0.3349166667
35.41,0.4780561122,0.3342777778
35.45,0.4787274549,0.3336527778
35.48,0.4793887776,0.3330138889
35.51,0.4800501002,0.3330138889
35.55,0.4807214429,0.3323888889
35.58,0.4813827655,0.33175
35.65,0.4820440882,0.331125
35.68,0.4833767535,0.3298611111
35.95,0.4840380762,0.3298611111
35.98,0.4840380762,0.3292222222
36.21,0.4847094188,0.3292222222
36.51,0.4847094188,0.3292222222
36.68,0.4847094188,0.3285833333
37.05,0.4860420842,0.3279583333
37.11,0.4867034068,0.3273194444
37.15,0.4873647295,0.3273194444
37.51,0.4873647295,0.3273194444
38.51,0.4873647295,0.3273194444
39.25,0.4873647295,0.3279583333
39.28,0.4880360721,0.3298611111
39.31,0.4873647295,0.3304861111
39.35,0.4873647295,0.33175
39.38,0.4873647295,0.3342777778
39.41,0.4867034068,0.3380833333
39.45,0.4880360721,0.341875
39.48,0.4886973948,0.3444027778
39.52,0.4906913828,0.3469305556
39.55,0.4926853707,0.3500972222
39.58,0.4940180361,0.352625
39.61,0.4966733467,0.3564166667
39.65,0.4986673347,0.3595833333
39.68,0.4986673347,0.3602083333
39.71,0.5,0.3621111111
39.75,0.5006613226,0.3646388889
39.78,0.501993988,0.3678055556
39.81,0.5026553106,0.3697083333
39.85,0.5033266533,0.3715972222
39.88,0.503987976,0.3735
39.91,0.5046492986,0.3772916667
39.95,0.5046492986,0.3804583333
39.98,0.5046492986,0.3823472222
40.01,0.5046492986,0.3829861111
40.05,0.5033266533,0.3829861111
40.08,0.5026553106,0.38425
40.21,0.501993988,0.38425
40.25,0.5013326653,0.3855138889
40.31,0.5006613226,0.3861527778
40.35,0.5,0.3867777778
40.38,0.5,0.3880416667
40.41,0.4993386774,0.3886805556
40.45,0.4993386774,0.3893055556
40.48,0.4986673347,0.3899444444
40.51,0.4986673347,0.3905694444
40.55,0.4986673347,0.3912083333
40.65,0.498006012,0.3918472222
40.68,0.498006012,0.3924722222
40.78,0.498006012,0.3937361111
40.91,0.498006012,0.395
40.98,0.4973446894,0.3962638889
41.01,0.4973446894,0.3975277778
41.05,0.4973446894,0.3981666667
41.11,0.4973446894,0.3987916667
41.51,0.4973446894,0.3987916667
41.98,0.4973446894,0.3962638889
42.01,0.4973446894,0.3937361111
42.05,0.498006012,0.3912083333
42.08,0.498006012,0.3893055556
42.11,0.4986673347,0.3867777778
42.15,0.4993386774,0.38425
42.18,0.5,0.3817222222
42.21,0.5006613226,0.3791944444
42.25,0.5013326653,0.3766666667
42.28,0.501993988,0.3735
42.31,0.5026553106,0.3697083333
42.35,0.5033266533,0.3652777778
42.38,0.5033266533,0.3608472222
42.41,0.5033266533,0.3564166667
42.45,0.5033266533,0.352625
42.48,0.5026553106,0.3481944444
42.51,0.501993988,0.3437638889
42.55,0.5013326653,0.3406111111
42.58,0.5013326653,0.3387083333
42.61,0.5013326653,0.3368055556
42.65,0.5013326653,0.3342777778
42.68,0.5013326653,0.33175
42.71,0.5013326653,0.331125
42.75,0.5013326653,0.3304861111
42.78,0.5013326653,0.3298611111
42.81,0.5006613226,0.3298611111
42.95,0.5006613226,0.3292222222
43.51,0.5006613226,0.3292222222
44.48,0.5,0.3292222222
44.51,0.5,0.3292222222
44.55,0.4993386774,0.3292222222
44.71,0.4986673347,0.3292222222
44.81,0.4986673347,0.3298611111
44.91,0.498006012,0.3298611111
45.51,0.498006012,0.3298611111
46.51,0.498006012,0.3298611111
47.51,0.498006012,0.3298611111
48.51,0.498006012,0.3298611111
49.51,0.498006012,0.3298611111
50.51,0.498006012,0.3298611111
51.24,0.498006012,0.3304861111
51.31,0.498006012,0.331125
51.48,0.4973446894,0.331125
51.51,0.4973446894,0.331125
52.51,0.4973446894,0.331125
53.51,0.4973446894,0.331125
54.51,0.4973446894,0.331125
55.51,0.4973446894,0.331125
55.71,0.4966733467,0.331125
55.75,0.4953507014,0.331125
55.78,0.4946793587,0.33175
55.81,0.4940180361,0.33175
55.85,0.4933466934,0.33175
55.95,0.4926853707,0.33175
55.98,0.4920240481,0.33175
56.15,0.4913527054,0.33175
56.51,0.4913527054,0.33175
56.91,0.4913527054,0.331125
56.95,0.4906913828,0.331125
57.11,0.4906913828,0.3304861111
57.38,0.4906913828,0.3298611111
57.51,0.4906913828,0.3298611111
58.51,0.4906913828,0.3298611111
59.51,0.4906913828,0.3285833333
59.58,0.4906913828,0.3279583333
59.65,0.4913527054,0.3273194444
59.68,0.4920240481,0.3266944444
59.75,0.4933466934,0.3266944444
59.91,0.4940180361,0.3266944444
59.95,0.4946793587,0.3266944444
60.15,0.4953507014,0.3260555556
60.18,0.4953507014,0.3254305556
60.28,0.4953507014,0.3247916667
60.35,0.4953507014,0.3241666667
60.48,0.4953507014,0.3235277778
60.51,0.4953507014,0.3235277778
61.25,0.4946793587,0.3235277778
61.35,0.4946793587,0.3229027778
61.51,0.4946793587,0.3229027778
62.51,0.4946793587,0.3229027778
63.51,0.4946793587,0.3229027778
64.08,0.4940180361,0.3229027778
64.21,0.4933466934,0.3235277778
64.51,0.4933466934,0.3235277778
65.51,0.4933466934,0.3235277778
66.51,0.4933466934,0.3235277778
66.65,0.4933466934,0.3222638889
66.68,0.4926853707,0.321
66.74,0.4926853707,0.3203611111
66.78,0.4920240481,0.3197361111
66.81,0.4920240481,0.3190972222
66.85,0.4913527054,0.3184722222
66.91,0.4913527054,0.3172083333
66.95,0.4906913828,0.3165694444
67.05,0.4900300601,0.3159444444
67.08,0.4900300601,0.3153055556
67.21,0.4893587174,0.3146805556
67.25,0.4893587174,0.3140416667
67.28,0.4886973948,0.3134027778
67.31,0.4886973948,0.3127777778
67.48,0.4880360721,0.3115138889
67.51,0.4880360721,0.3115138889
67.61,0.4880360721,0.310875
67.75,0.4880360721,0.31025
67.91,0.4873647295,0.3096111111
67.98,0.4867034068,0.3096111111
68.05,0.4860420842,0.3096111111
68.11,0.4853707415,0.3096111111
68.15,0.4853707415,0.3089861111
68.18,0.4840380762,0.3089861111
68.21,0.4833767535,0.3083472222
68.25,0.4827154309,0.3083472222
68.51,0.4827154309,0.3083472222
68.55,0.4820440882,0.3083472222
69.21,0.4847094188,0.3064583333
69.25,0.4867034068,0.3051805556
69.28,0.4860420842,0.3051805556
69.31,0.4820440882,0.3051805556
69.35,0.4767334669,0.3045555556
69.38,0.4734068136,0.3039166667
69.51,0.4734068136,0.3039166667
70.51,0.4734068136,0.3039166667
71.51,0.4734068136,0.3039166667
72.51,0.4734068136,0.3039166667
73.51,0.4734068136,0.3039166667
74.51,0.4734068136,0.3039166667
75.01,0.4720741483,0.3045555556
75.14,0.4720741483,0.3051805556
75.51,0.4720741483,0.3051805556
76.21,0.4734068136,0.3058194444
76.24,0.4747294589,0.3064583333
76.51,0.4747294589,0.3064583333
76.64,0.4754008016,0.3064583333
76.68,0.4760621242,0.3064583333
76.71,0.4767334669,0.3064583333
76.84,0.4773947896,0.3064583333
77.04,0.4780561122,0.3064583333
77.08,0.4787274549,0.3064583333
77.41,0.4793887776,0.3070833333
77.44,0.4800501002,0.3077222222
77.48,0.4807214429,0.3077222222
77.51,0.4807214429,0.3077222222
77.61,0.4813827655,0.3077222222
78.38,0.4820440882,0.3070833333
78.41,0.4833767535,0.3064583333
78.51,0.4833767535,0.3064583333
78.58,0.4853707415,0.3064583333
78.61,0.4867034068,0.3064583333
78.64,0.4880360721,0.3064583333
78.71,0.4893587174,0.3058194444
78.74,0.4900300601,0.3051805556
78.78,0.4906913828,0.3051805556
78.81,0.4906913828,0.3045555556
78.84,0.4913527054,0.3045555556
78.91,0.4920240481,0.3045555556
78.94,0.4926853707,0.3045555556
78.98,0.4933466934,0.3045555556
79.01,0.4940180361,0.3045555556
79.08,0.4946793587,0.3039166667
79.11,0.4953507014,0.3039166667
79.14,0.496012024,0.3039166667
79.51,0.496012024,0.3039166667
79.91,0.4953507014,0.3039166667
80.01,0.4946793587,0.3045555556
80.38,0.4946793587,0.3051805556
80.51,0.4946793587,0.3051805556
81.04,0.4940180361,0.3051805556
81.14,0.4933466934,0.3051805556
81.51,0.4933466934,0.3051805556
82.14,0.4933466934,0.3064583333
82.28,0.4940180361,0.3070833333
82.34,0.4946793587,0.3083472222
82.38,0.496012024,0.3089861111
82.41,0.4966733467,0.3096111111
82.44,0.4966733467,0.31025
82.48,0.498006012,0.3121388889
82.51,0.5,0.3140416667
82.54,0.5006613226,0.3146805556
82.58,0.5006613226,0.3159444444
82.61,0.5013326653,0.3165694444
82.68,0.501993988,0.3165694444
82.71,0.501993988,0.3178333333
