time,x,y
9.23,0.4541182365,0.4070277778
9.36,0.4547895792,0.4070277778
9.49,0.4554509018,0.4070277778
9.53,0.4554509018,0.4070277778
9.63,0.4561122244,0.4070277778
9.96,0.4561122244,0.4076527778
10.06,0.4561122244,0.4082916667
10.23,0.4561122244,0.4089166667
10.53,0.4561122244,0.4089166667
11.53,0.4561122244,0.4089166667
12.53,0.4561122244,0.4089166667
12.69,0.4561122244,0.4082916667
12.73,0.4567835671,0.4082916667
12.83,0.4567835671,0.4076527778
12.89,0.4574448898,0.4070277778
12.93,0.4574448898,0.4063888889
12.99,0.4581162325,0.40575
13.06,0.4581162325,0.405125
13.09,0.4581162325,0.4044861111
13.26,0.4581162325,0.4038611111
13.33,0.4581162325,0.4032222222
13.36,0.4581162325,0.4019583333
13.53,0.4581162325,0.4019583333
14.53,0.4574448898,0.4019583333
14.59,0.4574448898,0.4013333333
15.43,0.4574448898,0.4006944444
15.49,0.4574448898,0.4000694444
15.53,0.4574448898,0.4000694444
15.76,0.4581162325,0.3994305556
16.26,0.4574448898,0.3994305556
16.29,0.4561122244,0.3994305556
16.33,0.4547895792,0.3987916667
16.36,0.4534569138,0.3987916667
16.39,0.4527955912,0.3981666667
16.43,0.4514629259,0.3981666667
16.49,0.4508016032,0.3981666667
16.53,0.4501302605,0.3975277778
16.56,0.4494689379,0.3975277778
16.59,0.4488076152,0.3969027778
16.63,0.4481362725,0.3962638889
16.66,0.4468036072,0.395
16.69,0.4461422846,0.394375
16.73,0.4454809619,0.3937361111
16.76,0.4448096192,0.3937361111
16.79,0.4441482966,0.3924722222
16.83,0.4434869739,0.3924722222
16.86,0.4428156313,0.3918472222
16.93,0.4421543086,0.3912083333
16.96,0.441492986,0.3905694444
16.99,0.4408216433,0.3899444444
17.03,0.4401603206,0.3893055556
17.09,0.439498998,0.3893055556
17.13,0.4388276553,0.3893055556
17.16,0.4388276553,0.3886805556
17.19,0.43750501,0.3880416667
17.26,0.4368336673,0.3880416667
17.29,0.4368336673,0.3867777778
17.36,0.4361723447,0.3867777778
17.39,0.435501002,0.3867777778
17.43,0.435501002,0.3855138889
17.46,0.4348396794,0.3848888889
17.49,0.4341783567,0.3848888889
17.53,0.433507014,0.38425
17.66,0.433507014,0.3836111111
17.69,0.4328456914,0.3836111111
17.73,0.4328456914,0.3829861111
17.79,0.4321843687,0.3829861111
17.83,0.4321843687,0.3823472222
18.33,0.4315130261,0.3823472222
18.53,0.4315130261,0.3823472222
19.03,0.4321843687,0.3836111111
19.06,0.4328456914,0.3861527778
19.09,0.433507014,0.3874166667
19.13,0.433507014,0.3880416667
19.16,0.4341783567,0.3893055556
19.19,0.4348396794,0.3905694444
19.26,0.435501002,0.3912083333
19.29,0.435501002,0.3918472222
19.33,0.4361723447,0.3931111111
19.39,0.4368336673,0.3937361111
19.43,0.4368336673,0.394375
19.46,0.4368336673,0.395
19.49,0.43750501,0.3962638889
19.53,0.4381663327,0.3987916667
19.56,0.439498998,0.4019583333
19.59,0.4401603206,0.4038611111
19.63,0.4408216433,0.4038611111
19.66,0.4408216433,0.4044861111
19.89,0.4408216433,0.405125
20.09,0.4401603206,0.4038611111
20.13,0.439498998,0.4019583333
20.16,0.4388276553,0.4000694444
20.19,0.4388276553,0.3981666667
20.23,0.4381663327,0.3969027778
20.26,0.43750501,0.395
20.29,0.4368336673,0.394375
20.32,0.4368336673,0.3924722222
20.36,0.4361723447,0.3912083333
20.39,0.4361723447,0.3905694444
20.43,0.435501002,0.3893055556
20.46,0.435501002,0.3880416667
20.49,0.435501002,0.3874166667
20.53,0.435501002,0.3874166667
20.59,0.4348396794,0.3867777778
20.63,0.4348396794,0.3861527778
20.69,0.4348396794,0.3855138889
20.86,0.4348396794,0.3848888889
20.89,0.4348396794,0.38425
21.29,0.435501002,0.38425
21.33,0.4368336673,0.38425
21.36,0.4388276553,0.3855138889
21.39,0.439498998,0.3874166667
21.43,0.439498998,0.3880416667
21.46,0.4388276553,0.3893055556
21.53,0.4388276553,0.3893055556
21.56,0.43750501,0.3893055556
21.59,0.4341783567,0.3867777778
21.63,0.4321843687,0.3848888889
21.66,0.4315130261,0.3836111111
21.69,0.4315130261,0.3817222222
21.73,0.4321843687,0.3798194444
21.76,0.433507014,0.3785555556
21.79,0.4341783567,0.3779305556
21.86,0.4348396794,0.3779305556
21.89,0.435501002,0.3779305556
21.93,0.4368336673,0.3766666667
21.96,0.43750501,0.3760277778
21.99,0.4381663327,0.3760277778
22.03,0.439498998,0.3760277778
22.06,0.4408216433,0.3760277778
22.09,0.441492986,0.3766666667
22.13,0.4428156313,0.3785555556
22.16,0.4428156313,0.3798194444
22.19,0.4428156313,0.3804583333
22.26,0.4421543086,0.3804583333
22.33,0.4408216433,0.3804583333
22.36,0.439498998,0.3798194444
22.43,0.439498998,0.3791944444
22.46,0.4401603206,0.3779305556
22.49,0.4408216433,0.3772916667
22.53,0.441492986,0.3760277778
22.56,0.441492986,0.3747638889
22.59,0.4421543086,0.3747638889
22.63,0.4421543086,0.3735
22.66,0.4428156313,0.3735
23.33,0.4428156313,0.3728611111
23.36,0.4428156313,0.3722361111
23.53,0.4428156313,0.3722361111
23.73,0.4428156313,0.3709722222
23.76,0.4421543086,0.3703333333
23.79,0.441492986,0.3690694444
23.83,0.4408216433,0.3678055556
23.86,0.4408216433,0.3671666667
24.09,0.4401603206,0.3671666667
24.16,0.4401603206,0.3665416667
24.19,0.439498998,0.3665416667
24.29,0.4428156313,0.3665416667
24.32,0.4461422846,0.3671666667
24.36,0.4494689379,0.3684444444
24.39,0.4534569138,0.3703333333
24.43,0.4547895792,0.3715972222
24.46,0.4554509018,0.3715972222
24.53,0.4554509018,0.3715972222
24.96,0.4547895792,0.3715972222
24.99,0.4521242485,0.3715972222
25.02,0.4494689379,0.3703333333
25.06,0.4481362725,0.3697083333
25.09,0.4474749499,0.3690694444
25.12,0.4448096192,0.3684444444
25.16,0.4428156313,0.3678055556
25.19,0.441492986,0.3671666667
25.22,0.4401603206,0.3671666667
25.26,0.4381663327,0.3665416667
25.29,0.43750501,0.3665416667
25.32,0.4368336673,0.3665416667
25.36,0.435501002,0.3665416667
25.39,0.435501002,0.3671666667
25.42,0.4341783567,0.3678055556
25.46,0.4341783567,0.3684444444
25.52,0.4341783567,0.3684444444
25.59,0.4348396794,0.3678055556
25.62,0.4368336673,0.3659027778
25.66,0.4381663327,0.363375
25.69,0.4388276553,0.36275
25.72,0.439498998,0.36275
25.83,0.4388276553,0.36275
25.86,0.4381663327,0.363375
25.89,0.4368336673,0.3640138889
25.92,0.435501002,0.3671666667
25.96,0.4368336673,0.3709722222
25.99,0.439498998,0.3735
26.03,0.4434869739,0.3766666667
26.06,0.4481362725,0.3804583333
26.09,0.4514629259,0.3817222222
26.12,0.4534569138,0.3817222222
26.16,0.4554509018,0.3817222222
26.19,0.4567835671,0.3810833333
26.23,0.4587775551,0.3785555556
26.26,0.4601102204,0.3753888889
26.29,0.4594388778,0.3715972222
26.32,0.4587775551,0.3684444444
26.36,0.4574448898,0.3659027778
26.39,0.4561122244,0.363375
26.42,0.4547895792,0.3608472222
26.46,0.4541182365,0.3602083333
26.49,0.4527955912,0.3595833333
26.52,0.4521242485,0.3589444444
26.56,0.4501302605,0.3576805556
26.59,0.4474749499,0.3564166667
26.63,0.4461422846,0.3551527778
26.66,0.4441482966,0.3545277778
26.69,0.4428156313,0.3532638889
26.72,0.4408216433,0.3532638889
26.76,0.4388276553,0.3532638889
26.79,0.43750501,0.3538888889
26.82,0.4368336673,0.3545277778
26.86,0.435501002,0.3557916667
26.89,0.435501002,0.3576805556
26.93,0.435501002,0.3614861111
26.96,0.4361723447,0.3646388889
26.99,0.4368336673,0.3665416667
27.02,0.4381663327,0.3684444444
27.06,0.4388276553,0.3709722222
27.09,0.439498998,0.3728611111
27.12,0.441492986,0.3760277778
27.16,0.4441482966,0.3785555556
27.19,0.4461422846,0.3804583333
27.22,0.4488076152,0.3823472222
27.26,0.4527955912,0.38425
27.29,0.4561122244,0.3848888889
27.32,0.4581162325,0.3848888889
27.36,0.4601102204,0.3848888889
27.39,0.4621042084,0.3829861111
