time,x,y
0.07,0.3630360721,0.4709027778
0.53,0.3630360721,0.4709027778
1.53,0.3630360721,0.4709027778
1.73,0.3623647295,0.4709027778
1.76,0.3623647295,0.4715416667
1.79,0.3617034068,0.4721666667
1.83,0.3610420842,0.4721666667
2.06,0.3610420842,0.4728055556
2.09,0.3603707415,0.4734305556
2.16,0.3597094188,0.4740694444
2.53,0.3597094188,0.4734305556
2.56,0.3597094188,0.4728055556
2.59,0.3603707415,0.4721666667
2.63,0.3610420842,0.4715416667
2.66,0.3617034068,0.4709027778
2.69,0.3623647295,0.4702777778
2.73,0.3630360721,0.4696388889
2.76,0.3643587174,0.468375
2.79,0.3650300601,0.468375
2.83,0.3656913828,0.468375
2.89,0.3663527054,0.468375
2.93,0.3670240481,0.468375
2.96,0.3676853707,0.468375
2.99,0.3683466934,0.468375
3.03,0.3690180361,0.468375
3.06,0.3703507014,0.468375
3.09,0.371012024,0.468375
3.13,0.3723446894,0.468375
3.19,0.373006012,0.468375
3.53,0.373006012,0.468375
3.66,0.3723446894,0.468375
3.69,0.3716733467,0.468375
3.76,0.371012024,0.468375
3.79,0.3703507014,0.468375
3.86,0.3696793587,0.468375
4.13,0.3690180361,0.468375
4.16,0.3683466934,0.468375
4.19,0.3683466934,0.4690138889
4.23,0.3676853707,0.4690138889
4.36,0.3670240481,0.4696388889
4.39,0.3663527054,0.4696388889
4.53,0.3656913828,0.4696388889
4.59,0.3650300601,0.4696388889
4.63,0.3643587174,0.4696388889
4.66,0.3643587174,0.4702777778
4.69,0.3636973948,0.4702777778
4.73,0.3630360721,0.4702777778
4.76,0.3623647295,0.4702777778
4.83,0.3617034068,0.4702777778
4.86,0.3610420842,0.4702777778
4.89,0.3603707415,0.4702777778
5.03,0.3590380762,0.4702777778
5.23,0.3590380762,0.4709027778
5.53,0.3590380762,0.4709027778
5.83,0.3597094188,0.4702777778
6.16,0.3603707415,0.4702777778
6.43,0.3610420842,0.4702777778
6.49,0.3617034068,0.4702777778
6.53,0.3617034068,0.4696388889
6.56,0.3630360721,0.4696388889
6.59,0.3636973948,0.4696388889
6.73,0.3643587174,0.4696388889
6.79,0.3650300601,0.4696388889
6.96,0.3656913828,0.4696388889
7.03,0.3656913828,0.4702777778
7.06,0.3663527054,0.4702777778
7.29,0.3670240481,0.4709027778
7.39,0.3676853707,0.4709027778
7.53,0.3676853707,0.4709027778
8.23,0.3683466934,0.4709027778
8.33,0.3690180361,0.4709027778
8.53,0.3690180361,0.4715416667
8.56,0.3696793587,0.4715416667
8.59,0.3703507014,0.4715416667
8.69,0.371012024,0.4715416667
9.36,0.3716733467,0.4715416667
9.53,0.3716733467,0.4715416667
10.53,0.3716733467,0.4715416667
11.16,0.3716733467,0.4709027778
11.29,0.3723446894,0.4702777778
11.53,0.3723446894,0.4702777778
12.23,0.373006012,0.468375
12.26,0.3736673347,0.4664722222
12.29,0.3736673347,0.4652083333
12.33,0.3736673347,0.4633194444
12.36,0.3743386774,0.4614166667
12.53,0.3743386774,0.4614166667
12.89,0.3743386774,0.4626805556
12.93,0.3736673347,0.4633194444
12.96,0.3736673347,0.4639444444
13.06,0.3736673347,0.4645833333
13.09,0.373006012,0.468375
13.13,0.373006012,0.4709027778
13.16,0.3723446894,0.4721666667
13.53,0.3723446894,0.4721666667
13.76,0.3716733467,0.4721666667
14.13,0.3716733467,0.4709027778
14.16,0.3716733467,0.4702777778
14.53,0.3716733467,0.4702777778
15.53,0.3716733467,0.4702777778
16.06,0.371012024,0.4702777778
16.09,0.371012024,0.4709027778
16.53,0.371012024,0.4709027778
17.53,0.371012024,0.4709027778
17.73,0.3716733467,0.4709027778
17.79,0.3716733467,0.4702777778
17.83,0.3723446894,0.4702777778
17.86,0.373006012,0.4690138889
17.89,0.3736673347,0.4690138889
17.93,0.3743386774,0.4690138889
17.96,0.3743386774,0.468375
18.19,0.3743386774,0.4702777778
18.23,0.3736673347,0.4721666667
18.26,0.3736673347,0.4728055556
18.29,0.373006012,0.4734305556
18.33,0.373006012,0.4740694444
18.36,0.3716733467,0.4753333333
18.39,0.371012024,0.4765972222
18.43,0.3703507014,0.4772361111
18.46,0.3696793587,0.4778611111
18.49,0.3690180361,0.4785
18.53,0.3690180361,0.4785
18.56,0.3683466934,0.4785
18.59,0.3676853707,0.4785
18.63,0.3663527054,0.479125
18.66,0.3656913828,0.479125
18.69,0.3630360721,0.479125
18.73,0.3610420842,0.479125
18.76,0.3603707415,0.4785
19.26,0.3610420842,0.4785
19.53,0.3610420842,0.4785
19.93,0.3617034068,0.4785
20.03,0.3617034068,0.4778611111
20.09,0.3623647295,0.4778611111
20.16,0.3630360721,0.4778611111
20.23,0.3636973948,0.4772361111
20.52,0.3636973948,0.4772361111
21.53,0.3636973948,0.4772361111
22.53,0.3636973948,0.4772361111
22.83,0.3643587174,0.4772361111
22.86,0.3650300601,0.4765972222
22.89,0.3656913828,0.4765972222
22.93,0.3670240481,0.4765972222
22.96,0.3670240481,0.4759583333
23.06,0.3676853707,0.4759583333
23.09,0.3683466934,0.4759583333
23.23,0.3696793587,0.4759583333
23.26,0.3703507014,0.4753333333
23.29,0.371012024,0.4753333333
23.36,0.371012024,0.4746944444
23.39,0.3716733467,0.4746944444
23.53,0.3716733467,0.4746944444
23.73,0.3723446894,0.4746944444
23.79,0.373006012,0.4746944444
23.86,0.373006012,0.4740694444
24.16,0.3736673347,0.4734305556
24.26,0.3736673347,0.4728055556
24.29,0.3743386774,0.4728055556
24.53,0.3743386774,0.4728055556
25.49,0.3763326653,0.4702777778
25.53,0.3783266533,0.4677361111
25.56,0.378987976,0.4652083333
25.59,0.3796492986,0.4645833333
25.76,0.378987976,0.4639444444
25.83,0.3783266533,0.4639444444
26.37,0.3776553106,0.4639444444
26.53,0.3776553106,0.4639444444
27.53,0.3776553106,0.4639444444
27.83,0.376993988,0.4639444444
27.86,0.3763326653,0.4645833333
28.43,0.376993988,0.4652083333
28.53,0.376993988,0.4652083333
28.56,0.3776553106,0.4639444444
28.66,0.3783266533,0.4626805556
28.69,0.3783266533,0.4620555556
29.06,0.3783266533,0.4626805556
29.09,0.3783266533,0.4639444444
29.13,0.3776553106,0.4639444444
29.53,0.3776553106,0.4639444444
30.42,0.376993988,0.4652083333
30.52,0.376993988,0.4652083333
30.56,0.3756613226,0.4664722222
30.59,0.375,0.4671111111
30.62,0.3743386774,0.468375
30.66,0.3743386774,0.4690138889
31.52,0.3743386774,0.4690138889
31.92,0.375,0.4690138889
32.36,0.3756613226,0.4690138889
32.42,0.3756613226,0.4696388889
32.46,0.376993988,0.4702777778
32.49,0.3783266533,0.4709027778
32.52,0.378987976,0.4715416667
32.56,0.3803206413,0.4715416667
32.59,0.3809819639,0.4721666667
32.72,0.3816533066,0.4721666667
32.92,0.3816533066,0.4728055556
33.02,0.3816533066,0.4734305556
33.49,0.3809819639,0.4734305556
33.52,0.3809819639,0.4740694444
33.69,0.3803206413,0.4740694444
34.16,0.3803206413,0.4734305556
34.52,0.3803206413,0.4734305556
34.72,0.3809819639,0.4734305556
34.79,0.3816533066,0.4734305556
34.82,0.3816533066,0.4740694444
34.86,0.3823146293,0.4740694444
34.89,0.3836472946,0.4740694444
34.96,0.3843086172,0.4740694444
35.32,0.3836472946,0.4740694444
35.52,0.3836472946,0.4740694444
35.62,0.3829759519,0.4740694444
35.82,0.3829759519,0.4734305556
36.09,0.3823146293,0.4734305556
36.52,0.3823146293,0.4734305556
36.62,0.3816533066,0.4734305556
36.69,0.3816533066,0.4740694444
36.72,0.3809819639,0.4746944444
36.79,0.3803206413,0.4746944444
36.86,0.3796492986,0.4746944444
36.89,0.3796492986,0.4753333333
36.92,0.378987976,0.4759583333
37.52,0.378987976,0.4759583333
37.69,0.3783266533,0.4759583333
37.72,0.376993988,0.4753333333
37.76,0.3756613226,0.4746944444
37.82,0.375,0.4746944444
37.86,0.3743386774,0.4740694444
38.52,0.3743386774,0.4740694444
38.86,0.3736673347,0.4740694444
38.89,0.373006012,0.4740694444
39.52,0.373006012,0.4740694444
40.52,0.373006012,0.4740694444
41.52,0.373006012,0.4740694444
42.52,0.373006012,0.4740694444
42.99,0.3736673347,0.4740694444
43.09,0.3743386774,0.4740694444
43.12,0.3743386774,0.4746944444
43.16,0.375,0.4746944444
43.26,0.375,0.4753333333
43.29,0.3756613226,0.4753333333
43.52,0.3756613226,0.4753333333
44.52,0.3756613226,0.4753333333
44.99,0.375,0.4753333333
45.02,0.3743386774,0.4753333333
45.39,0.3743386774,0.4759583333
45.42,0.375,0.4765972222
45.49,0.375,0.4772361111
45.52,0.375,0.4778611111
45.56,0.375,0.4785
45.59,0.3756613226,0.479125
45.62,0.3756613226,0.4797638889
45.72,0.375,0.4797638889
45.76,0.3723446894,0.4785
45.79,0.3703507014,0.4772361111
45.82,0.3683466934,0.4759583333
45.86,0.3663527054,0.4740694444
45.89,0.3650300601,0.4721666667
45.92,0.3636973948,0.4702777778
45.96,0.3623647295,0.468375
45.99,0.3603707415,0.4658472222
46.02,0.3590380762,0.4645833333
46.06,0.3577154309,0.4626805556
46.09,0.3570440882,0.4614166667
46.12,0.3563827655,0.4614166667
46.19,0.3597094188,0.4620555556
46.22,0.3623647295,0.4633194444
46.26,0.3643587174,0.4645833333
46.29,0.3663527054,0.4658472222
46.32,0.3670240481,0.4664722222
46.36,0.3683466934,0.4677361111
46.39,0.3690180361,0.4690138889
46.42,0.3696793587,0.4696388889
46.46,0.3703507014,0.4696388889
46.49,0.371012024,0.4709027778
46.52,0.3716733467,0.4715416667
46.56,0.3716733467,0.4721666667
46.72,0.3723446894,0.4721666667
46.92,0.3716733467,0.4721666667
46.96,0.371012024,0.4721666667
46.99,0.3703507014,0.4715416667
47.12,0.3696793587,0.4715416667
47.52,0.3696793587,0.4715416667
47.99,0.3690180361,0.4715416667
48.02,0.3683466934,0.4715416667
48.06,0.3676853707,0.4709027778
48.09,0.3663527054,0.4709027778
48.12,0.3656913828,0.4709027778
48.16,0.3643587174,0.4709027778
48.19,0.3630360721,0.4709027778
48.22,0.3623647295,0.4709027778
48.26,0.3617034068,0.4709027778
48.29,0.3610420842,0.4709027778
48.39,0.3603707415,0.4709027778
48.46,0.3597094188,0.4709027778
48.49,0.3590380762,0.4709027778
48.52,0.3583767535,0.4709027778
48.56,0.3577154309,0.4709027778
48.59,0.3563827655,0.4702777778
48.66,0.3557214429,0.4696388889
48.69,0.3550501002,0.4696388889
48.79,0.3543887776,0.4696388889
49.06,0.3537274549,0.4696388889
49.09,0.3530561122,0.4696388889
49.12,0.3523947896,0.4702777778
49.16,0.3523947896,0.4709027778
49.26,0.3517334669,0.4709027778
49.29,0.3510621242,0.4715416667
49.52,0.3510621242,0.4715416667
50.22,0.3510621242,0.4721666667
50.29,0.3517334669,0.4721666667
50.52,0.3517334669,0.4721666667
51.52,0.3517334669,0.4721666667
52.49,0.3523947896,0.4721666667
52.52,0.3523947896,0.4721666667
53.09,0.3523947896,0.4709027778
53.12,0.3530561122,0.4702777778
53.15,0.3537274549,0.4702777778
53.52,0.3537274549,0.4702777778
53.59,0.3550501002,0.4696388889
53.62,0.3550501002,0.4690138889
54.16,0.3543887776,0.4696388889
54.29,0.3537274549,0.4696388889
54.35,0.3537274549,0.4702777778
54.39,0.3530561122,0.4702777778
54.42,0.3523947896,0.4702777778
54.45,0.3517334669,0.4702777778
54.52,0.3504008016,0.4709027778
54.55,0.3497294589,0.4715416667
54.59,0.3490681363,0.4715416667
54.62,0.3484068136,0.4715416667
54.72,0.3470741483,0.4715416667
54.82,0.3464128257,0.4715416667
55.29,0.345741483,0.4721666667
55.52,0.345741483,0.4721666667
55.92,0.345741483,0.4734305556
56.22,0.345741483,0.4740694444
56.26,0.345741483,0.4746944444
56.52,0.3444188377,0.4746944444
56.56,0.343747495,0.4740694444
56.59,0.3430861723,0.4734305556
56.62,0.3424248497,0.4721666667
56.66,0.341753507,0.4696388889
56.69,0.341753507,0.468375
56.75,0.341753507,0.4671111111
56.79,0.341753507,0.4658472222
56.85,0.341753507,0.4652083333
56.99,0.341753507,0.4645833333
57.05,0.3424248497,0.4645833333
57.09,0.3430861723,0.4633194444
57.19,0.343747495,0.4626805556
57.45,0.3444188377,0.4626805556
57.52,0.3450801603,0.4620555556
57.56,0.345741483,0.4614166667
57.99,0.3464128257,0.4607777778
58.05,0.3470741483,0.4607777778
58.52,0.3470741483,0.4607777778
58.79,0.3477354709,0.4607777778
58.92,0.3484068136,0.4607777778
59.35,0.3490681363,0.4614166667
59.52,0.3490681363,0.4614166667
59.72,0.3504008016,0.4607777778
59.75,0.3517334669,0.4601527778
59.79,0.3517334669,0.4595138889
59.82,0.3523947896,0.4595138889
60.02,0.3530561122,0.4595138889
60.52,0.3530561122,0.4595138889
60.82,0.3530561122,0.4601527778
60.85,0.3550501002,0.4607777778
60.89,0.3563827655,0.4614166667
60.92,0.3570440882,0.4620555556
60.95,0.3583767535,0.4626805556
60.99,0.3590380762,0.4626805556
61.02,0.3597094188,0.4633194444
61.19,0.3583767535,0.4626805556
61.22,0.3563827655,0.4626805556
61.25,0.3550501002,0.4620555556
61.29,0.3537274549,0.4614166667
61.32,0.3523947896,0.4614166667
61.35,0.3504008016,0.4595138889
61.39,0.3484068136,0.45825
61.42,0.345741483,0.4557222222
61.45,0.3430861723,0.4544583333
61.49,0.3424248497,0.4538333333
61.52,0.3410921844,0.4531944444
61.55,0.3404208417,0.4531944444
61.59,0.3404208417,0.4525555556
61.62,0.3390981964,0.4525555556
61.65,0.3384268537,0.4519305556
61.69,0.3377655311,0.4512916667
61.72,0.3371042084,0.4512916667
61.75,0.3357715431,0.4500277778
62.52,0.3364328657,0.4506666667
62.55,0.3371042084,0.4506666667
62.89,0.3377655311,0.4506666667
62.92,0.3390981964,0.4512916667
62.95,0.3404208417,0.4519305556
62.99,0.3424248497,0.4525555556
63.02,0.3444188377,0.4531944444
63.05,0.345741483,0.4538333333
63.09,0.3470741483,0.4544583333
63.12,0.3477354709,0.4550972222
63.15,0.3484068136,0.4550972222
63.52,0.3484068136,0.4550972222
63.99,0.3490681363,0.4550972222
64.52,0.3490681363,0.4550972222
65.52,0.3490681363,0.4550972222
66.52,0.3490681363,0.4550972222
67.52,0.3490681363,0.4550972222
68.52,0.3490681363,0.4550972222
69.52,0.3490681363,0.4550972222
70.35,0.3497294589,0.4550972222
70.52,0.3497294589,0.4550972222
70.75,0.3490681363,0.4550972222
70.99,0.3484068136,0.4544583333
71.09,0.3470741483,0.4544583333
71.12,0.3464128257,0.4544583333
71.19,0.3450801603,0.4544583333
71.22,0.3444188377,0.4538333333
71.25,0.343747495,0.4525555556
71.29,0.3430861723,0.4506666667
71.32,0.3424248497,0.4487638889
71.35,0.3424248497,0.4481388889
71.42,0.341753507,0.4475
71.45,0.341753507,0.446875
71.49,0.341753507,0.4462361111
71.52,0.341753507,0.4462361111
71.55,0.341753507,0.4455972222
71.59,0.341753507,0.4449722222
71.62,0.3424248497,0.4449722222
71.65,0.3424248497,0.4437083333
71.69,0.3430861723,0.4430694444
71.72,0.343747495,0.4424444444
71.79,0.343747495,0.4418055556
71.82,0.343747495,0.4411805556
71.89,0.343747495,0.4399166667
71.92,0.343747495,0.4392777778
71.99,0.343747495,0.4386527778
72.02,0.343747495,0.4380138889
72.19,0.3444188377,0.4392777778
72.22,0.345741483,0.4399166667
72.25,0.3464128257,0.4411805556
72.29,0.3470741483,0.4424444444
72.32,0.3484068136,0.4437083333
72.35,0.3497294589,0.4462361111
72.39,0.3510621242,0.4481388889
72.42,0.3510621242,0.4487638889
72.45,0.3517334669,0.4506666667
72.49,0.3523947896,0.4531944444
72.52,0.3530561122,0.4550972222
72.55,0.3537274549,0.4569861111
72.59,0.3543887776,0.45825
72.62,0.3550501002,0.4595138889
72.65,0.3557214429,0.4601527778
72.82,0.3550501002,0.4601527778
72.85,0.3523947896,0.4595138889
72.89,0.3490681363,0.4588888889
72.92,0.3464128257,0.457625
72.95,0.3430861723,0.4569861111
72.99,0.3404208417,0.4557222222
73.02,0.3390981964,0.4550972222
73.05,0.3384268537,0.4550972222
73.19,0.3410921844,0.4557222222
73.22,0.3430861723,0.4557222222
73.25,0.3450801603,0.4563611111
73.29,0.3470741483,0.4569861111
73.32,0.3484068136,0.4569861111
73.35,0.3497294589,0.457625
73.39,0.3517334669,0.45825
73.42,0.3530561122,0.4588888889
73.45,0.3537274549,0.4588888889
73.52,0.3537274549,0.4588888889
73.62,0.3537274549,0.45825
73.65,0.3530561122,0.4569861111
73.69,0.3530561122,0.4531944444
73.72,0.3550501002,0.4487638889
73.75,0.3577154309,0.4449722222
73.79,0.3597094188,0.4411805556
73.82,0.3610420842,0.4380138889
73.85,0.3617034068,0.4361111111
73.89,0.3623647295,0.4354861111
73.92,0.3630360721,0.4348472222
73.95,0.3636973948,0.4335833333
73.98,0.3643587174,0.4329583333
74.02,0.3650300601,0.4316944444
74.05,0.3656913828,0.4310555556
74.09,0.3663527054,0.4304305556
74.52,0.3663527054,0.4304305556
74.79,0.3663527054,0.4310555556
74.82,0.3656913828,0.4310555556
75.15,0.3650300601,0.4316944444
75.22,0.3643587174,0.4316944444
75.52,0.3643587174,0.4316944444
75.59,0.3643587174,0.4323194444
75.62,0.3636973948,0.4335833333
75.65,0.3636973948,0.4354861111
75.69,0.3630360721,0.4380138889
75.72,0.3623647295,0.4418055556
75.75,0.3617034068,0.4449722222
75.79,0.3623647295,0.4475
75.82,0.3623647295,0.4481388889
75.89,0.3623647295,0.4487638889
75.92,0.3623647295,0.4500277778
75.95,0.3617034068,0.4506666667
75.99,0.3617034068,0.4512916667
76.05,0.3610420842,0.4512916667
76.09,0.3603707415,0.4525555556
76.12,0.3597094188,0.4525555556
76.22,0.3590380762,0.4525555556
76.45,0.3583767535,0.4525555556
76.52,0.3583767535,0.4525555556
76.55,0.3577154309,0.4525555556
76.59,0.3570440882,0.4525555556
76.62,0.3570440882,0.4519305556
76.75,0.3563827655,0.4519305556
76.79,0.3557214429,0.4512916667
77.02,0.3550501002,0.4512916667
77.52,0.3550501002,0.4512916667
78.52,0.3550501002,0.4512916667
78.59,0.3543887776,0.4519305556
78.95,0.3537274549,0.4519305556
78.99,0.3537274549,0.4525555556
79.02,0.3530561122,0.4531944444
79.25,0.3523947896,0.4538333333
79.52,0.3523947896,0.4538333333
80.32,0.3523947896,0.4544583333
80.52,0.3523947896,0.4544583333
80.85,0.3523947896,0.4550972222
80.88,0.3523947896,0.4557222222
80.95,0.3523947896,0.4569861111
81.08,0.3523947896,0.457625
81.12,0.3530561122,0.45825
81.22,0.3537274549,0.45825
81.25,0.3543887776,0.45825
81.35,0.3550501002,0.4588888889
81.49,0.3557214429,0.4595138889
81.52,0.3557214429,0.4595138889
81.75,0.3563827655,0.4595138889
82.52,0.3563827655,0.4595138889
83.18,0.3570440882,0.4595138889
83.38,0.3570440882,0.4601527778
83.42,0.3583767535,0.4607777778
83.52,0.3583767535,0.4607777778
83.62,0.3590380762,0.4607777778
83.65,0.3597094188,0.4607777778
83.72,0.3610420842,0.4595138889
83.79,0.3610420842,0.4588888889
84.52,0.3610420842,0.4588888889
85.02,0.3617034068,0.4588888889
