time,x,y
38.44,0.4873647295,0.6290277778
38.47,0.4860420842,0.6290277778
38.5,0.4833767535,0.6284027778
38.54,0.4800501002,0.6277638889
38.57,0.4720741483,0.625875
38.61,0.4614328657,0.6233333333
38.64,0.4574448898,0.6220694444
39,0.4567835671,0.6220694444
39.07,0.4561122244,0.6220694444
39.17,0.4554509018,0.6220694444
39.24,0.4541182365,0.6220694444
39.41,0.4534569138,0.6220694444
39.44,0.4527955912,0.6220694444
39.51,0.4514629259,0.6220694444
39.68,0.4508016032,0.6220694444
39.7,0.4494689379,0.6220694444
39.74,0.4474749499,0.6220694444
39.77,0.4434869739,0.6214444444
39.81,0.4428156313,0.6214444444
39.97,0.4421543086,0.6208055556
40.01,0.441492986,0.6189166667
40.04,0.441492986,0.6170138889
40.07,0.4421543086,0.6163888889
40.21,0.4421543086,0.61575
40.37,0.4434869739,0.6151111111
40.41,0.4448096192,0.6151111111
40.47,0.4448096192,0.6144861111
40.51,0.4448096192,0.6144861111
40.87,0.4448096192,0.6138472222
40.9,0.4448096192,0.6119583333
40.94,0.4448096192,0.6113194444
40.97,0.4448096192,0.6106944444
41.21,0.4441482966,0.6094305556
41.24,0.4434869739,0.6075277778
41.27,0.4421543086,0.605
41.31,0.4408216433,0.6030972222
41.34,0.4401603206,0.6018333333
41.37,0.4401603206,0.6012083333
41.44,0.439498998,0.6012083333
41.47,0.4388276553,0.6005694444
41.51,0.4388276553,0.5999305556
42.51,0.4388276553,0.5999305556
43.51,0.4388276553,0.5999305556
44.11,0.4388276553,0.6005694444
44.14,0.439498998,0.6005694444
44.17,0.441492986,0.6018333333
44.21,0.4434869739,0.6030972222
44.24,0.4454809619,0.6043611111
44.27,0.4461422846,0.6043611111
44.31,0.4474749499,0.605625
44.34,0.4488076152,0.605625
44.38,0.4501302605,0.6068888889
44.4,0.4514629259,0.6075277778
44.44,0.4527955912,0.6081527778
44.47,0.4541182365,0.6087916667
44.51,0.4554509018,0.6087916667
44.54,0.4567835671,0.6087916667
44.57,0.4581162325,0.6094305556
44.61,0.4594388778,0.6100555556
44.64,0.4601102204,0.6100555556
44.67,0.4621042084,0.6100555556
44.71,0.4627655311,0.6106944444
44.74,0.4634268537,0.6106944444
44.77,0.4640981964,0.6113194444
44.81,0.464759519,0.6113194444
44.91,0.4654208417,0.6113194444
44.97,0.4660921844,0.6113194444
45.01,0.466753507,0.6113194444
45.04,0.4674248497,0.6119583333
45.07,0.468747495,0.6119583333
45.11,0.4694188377,0.6119583333
45.14,0.4700801603,0.6119583333
45.17,0.470741483,0.6125833333
45.21,0.4714128257,0.6125833333
45.31,0.4720741483,0.6125833333
45.51,0.4720741483,0.6125833333
45.71,0.4727354709,0.6125833333
45.74,0.4734068136,0.6125833333
45.81,0.4740681363,0.6125833333
45.84,0.4747294589,0.6125833333
45.87,0.4760621242,0.6125833333
45.9,0.4767334669,0.6125833333
45.94,0.4773947896,0.6125833333
45.97,0.4780561122,0.6125833333
46.01,0.4793887776,0.6125833333
46.07,0.4800501002,0.6125833333
46.11,0.4807214429,0.6125833333
46.17,0.4813827655,0.6125833333
46.21,0.4820440882,0.6125833333
46.51,0.4820440882,0.6125833333
46.67,0.4827154309,0.6125833333
46.74,0.4833767535,0.6125833333
47.11,0.4840380762,0.6132222222
47.14,0.4847094188,0.6138472222
47.17,0.4847094188,0.6144861111
47.21,0.4847094188,0.6170138889
47.24,0.4853707415,0.6189166667
47.27,0.4853707415,0.6214444444
47.3,0.4853707415,0.6227083333
47.34,0.4853707415,0.6233333333
47.37,0.4853707415,0.6239722222
47.47,0.4847094188,0.6246111111
47.51,0.4840380762,0.6246111111
47.54,0.4820440882,0.6246111111
47.57,0.4807214429,0.6246111111
47.61,0.4800501002,0.6246111111
47.64,0.4787274549,0.6252361111
47.77,0.4780561122,0.6252361111
47.84,0.4773947896,0.625875
47.87,0.4773947896,0.6265
47.91,0.4767334669,0.6265
47.94,0.4767334669,0.6277638889
47.97,0.4767334669,0.6284027778
48.01,0.4760621242,0.6290277778
48.04,0.4760621242,0.6296666667
48.07,0.4760621242,0.6302916667
48.31,0.4754008016,0.6302916667
48.41,0.4747294589,0.6296666667
48.51,0.4747294589,0.6296666667
49.44,0.4754008016,0.6296666667
49.51,0.4754008016,0.6296666667
49.64,0.4760621242,0.6290277778
49.74,0.4767334669,0.6290277778
49.81,0.4773947896,0.6284027778
49.87,0.4780561122,0.6284027778
49.91,0.4787274549,0.6277638889
49.94,0.4793887776,0.6277638889
49.97,0.4807214429,0.6265
50.01,0.4820440882,0.625875
50.04,0.4827154309,0.625875
50.07,0.4833767535,0.6252361111
50.11,0.4840380762,0.6252361111
50.14,0.4847094188,0.6252361111
50.21,0.4853707415,0.6252361111
50.24,0.4860420842,0.6246111111
50.31,0.4867034068,0.6246111111
50.47,0.4867034068,0.6239722222
50.5,0.4867034068,0.6239722222
50.61,0.4860420842,0.6239722222
50.64,0.4860420842,0.6233333333
50.8,0.4867034068,0.6233333333
50.84,0.4867034068,0.6227083333
50.87,0.4880360721,0.6220694444
50.91,0.4913527054,0.6201805556
50.94,0.4946793587,0.6189166667
50.97,0.4966733467,0.6182777778
51.01,0.4986673347,0.6182777778
51.04,0.5,0.6189166667
51.07,0.501993988,0.6201805556
51.11,0.5059819639,0.6214444444
51.14,0.5166232465,0.6265
51.17,0.5239378758,0.6296666667
51.2,0.5265931864,0.6309305556
51.27,0.5272645291,0.6315555556
51.31,0.529258517,0.6321944444
51.34,0.5319138277,0.6334583333
51.37,0.533246493,0.6340972222
51.44,0.5345791583,0.6347222222
51.47,0.5372344689,0.636625
51.51,0.5378957916,0.6385138889
51.61,0.5372344689,0.6385138889
51.64,0.5359018036,0.6378888889
51.67,0.535240481,0.6378888889
51.71,0.5345791583,0.6378888889
51.74,0.5339078156,0.6378888889
51.77,0.5339078156,0.63725
51.81,0.533246493,0.63725
51.87,0.5325751503,0.63725
51.9,0.531252505,0.636625
51.97,0.5305811623,0.6359861111
52.01,0.5299198397,0.6359861111
52.17,0.529258517,0.6353611111
52.24,0.5285871743,0.6353611111
52.31,0.5279258517,0.6353611111
52.34,0.5272645291,0.6347222222
52.37,0.5259318637,0.6340972222
52.41,0.5252705411,0.6334583333
52.44,0.5239378758,0.6328333333
52.47,0.5226052104,0.6321944444
52.51,0.5206112224,0.6309305556
52.54,0.5192785571,0.6296666667
52.57,0.5179559118,0.6284027778
52.61,0.5172845691,0.6277638889
52.64,0.5159619238,0.6265
52.67,0.5146292585,0.625875
52.71,0.5139579158,0.6252361111
52.74,0.5132965932,0.6246111111
52.81,0.5126352705,0.6239722222
52.84,0.5119639279,0.6239722222
52.91,0.5113026052,0.6233333333
53.01,0.5106412826,0.6233333333
53.17,0.5099699399,0.6233333333
53.51,0.5099699399,0.6233333333
53.94,0.5106412826,0.6239722222
53.97,0.5113026052,0.6239722222
54.04,0.5119639279,0.6239722222
54.11,0.5119639279,0.6246111111
54.14,0.5126352705,0.6246111111
54.17,0.5132965932,0.6252361111
54.24,0.5139579158,0.625875
54.47,0.5146292585,0.6252361111
54.51,0.5152905812,0.6239722222
54.54,0.5166232465,0.6220694444
54.57,0.5179559118,0.6201805556
54.61,0.5186172345,0.6176527778
54.64,0.5186172345,0.6163888889
54.67,0.5186172345,0.6151111111
54.7,0.5179559118,0.6144861111
54.74,0.5172845691,0.6132222222
54.77,0.5172845691,0.6119583333
54.81,0.5172845691,0.6113194444
54.84,0.5166232465,0.6106944444
54.91,0.5166232465,0.6094305556
55.01,0.5166232465,0.6087916667
55.5,0.5166232465,0.6087916667
55.74,0.5159619238,0.6087916667
55.87,0.5152905812,0.6087916667
55.97,0.5146292585,0.6081527778
56,0.5132965932,0.6081527778
56.07,0.5126352705,0.6081527778
56.17,0.5119639279,0.6081527778
56.44,0.5119639279,0.6075277778
56.47,0.5113026052,0.6075277778
56.5,0.5113026052,0.6075277778
57.5,0.5113026052,0.6075277778
58.5,0.5113026052,0.6075277778
59.5,0.5113026052,0.6075277778
60.5,0.5113026052,0.6075277778
61.5,0.5113026052,0.6075277778
61.6,0.5106412826,0.6075277778
61.67,0.5099699399,0.6075277778
61.74,0.5093086172,0.6075277778
61.8,0.5086472946,0.6081527778
61.87,0.5079759519,0.6081527778
61.94,0.5073146293,0.6081527778
61.97,0.5066533066,0.6081527778
62.07,0.5066533066,0.6087916667
62.17,0.5059819639,0.6087916667
62.5,0.5059819639,0.6087916667
63.5,0.5059819639,0.6087916667
63.94,0.5066533066,0.6087916667
64,0.5066533066,0.6094305556
64.11,0.5066533066,0.6100555556
64.14,0.5066533066,0.6119583333
64.17,0.5066533066,0.6138472222
64.2,0.5059819639,0.61575
64.24,0.5053206413,0.6182777778
64.27,0.5046492986,0.6201805556
64.3,0.503987976,0.6220694444
64.34,0.5033266533,0.6239722222
64.37,0.501993988,0.625875
64.4,0.5006613226,0.6277638889
64.44,0.5,0.6296666667
64.47,0.4993386774,0.6309305556
64.5,0.4993386774,0.6315555556
64.54,0.4986673347,0.6321944444
64.64,0.4986673347,0.6328333333
64.67,0.4986673347,0.6334583333
64.74,0.4986673347,0.6340972222
64.77,0.4986673347,0.6347222222
64.8,0.4986673347,0.6353611111
64.84,0.498006012,0.6353611111
65.17,0.4973446894,0.6347222222
65.2,0.4973446894,0.6340972222
65.24,0.4973446894,0.6334583333
65.27,0.4973446894,0.6321944444
65.34,0.4973446894,0.6315555556
65.37,0.4973446894,0.6302916667
65.4,0.498006012,0.6296666667
65.47,0.4986673347,0.6290277778
65.5,0.4986673347,0.6290277778
65.6,0.4993386774,0.6290277778
65.67,0.5,0.6290277778
65.7,0.5006613226,0.6290277778
65.77,0.5013326653,0.6290277778
65.8,0.501993988,0.6290277778
65.84,0.5026553106,0.6290277778
65.87,0.5033266533,0.6296666667
65.94,0.503987976,0.6302916667
65.97,0.5046492986,0.6309305556
66,0.5059819639,0.6315555556
66.04,0.5073146293,0.6321944444
66.07,0.5086472946,0.6334583333
66.1,0.5099699399,0.6347222222
66.14,0.5106412826,0.6359861111
66.17,0.5106412826,0.636625
66.4,0.5113026052,0.636625
66.44,0.5119639279,0.6353611111
66.47,0.5126352705,0.6347222222
66.5,0.5132965932,0.6340972222
66.54,0.5139579158,0.6328333333
66.57,0.5146292585,0.6315555556
66.6,0.5159619238,0.6302916667
66.64,0.5166232465,0.6290277778
66.67,0.5172845691,0.6271388889
66.7,0.5179559118,0.625875
66.74,0.5179559118,0.6252361111
66.77,0.5179559118,0.6246111111
66.8,0.5179559118,0.6239722222
66.84,0.5179559118,0.6233333333
66.87,0.5186172345,0.6233333333
66.9,0.5192785571,0.6220694444
66.97,0.5219438878,0.6201805556
67,0.5245991984,0.6189166667
67.04,0.5259318637,0.6176527778
67.07,0.5265931864,0.6170138889
67.1,0.5272645291,0.61575
67.14,0.5285871743,0.6144861111
67.17,0.5299198397,0.6119583333
67.2,0.531252505,0.6094305556
67.24,0.5319138277,0.605625
67.27,0.5325751503,0.6018333333
67.3,0.5325751503,0.5986666667
67.34,0.5325751503,0.594875
67.37,0.533246493,0.5891805556
67.4,0.5339078156,0.584125
67.44,0.5345791583,0.5796944444
67.47,0.5359018036,0.5752638889
67.5,0.5378957916,0.5708472222
67.54,0.5398897796,0.5651527778
67.57,0.5432164329,0.5594583333
67.6,0.5465430862,0.5518611111
67.64,0.5511923848,0.5449027778
67.67,0.5558517034,0.5373194444
67.7,0.5618336673,0.5297222222
67.74,0.5671543086,0.5221388889
67.77,0.5711422846,0.5170833333
67.81,0.5751302605,0.5120138889
67.84,0.5791182365,0.5075833333
67.87,0.5837775551,0.5019027778
67.9,0.5871042084,0.4974722222
67.94,0.5910921844,0.4930416667
67.97,0.5964128257,0.4873472222
68,0.6030561122,0.4785
68.04,0.6090380762,0.4715416667
68.07,0.6143587174,0.4633194444
68.1,0.6196793587,0.4550972222
68.14,0.625,0.4475
68.17,0.6276553106,0.4437083333
68.2,0.628987976,0.4418055556
68.24,0.6303206413,0.4411805556
68.27,0.6303206413,0.4405416667
68.34,0.6309819639,0.4399166667
68.37,0.6323146293,0.4392777778
68.4,0.6336472946,0.4386527778
68.44,0.6356412826,0.4380138889
68.47,0.6382965932,0.437375
68.5,0.6422845691,0.43675
68.54,0.6456112224,0.4361111111
68.57,0.6495991984,0.4354861111
68.6,0.654258517,0.4348472222
68.64,0.6575751503,0.4342222222
68.67,0.6628957916,0.4335833333
68.7,0.6675551102,0.4329583333
68.74,0.6702104208,0.4323194444
68.77,0.6715430862,0.4316944444
68.8,0.6748697395,0.4310555556
68.84,0.6788577154,0.4310555556
68.87,0.6841783567,0.4310555556
68.9,0.689498998,0.4304305556
68.94,0.6954809619,0.4304305556
68.97,0.7021242485,0.4304305556
69,0.7107715431,0.4316944444
69.04,0.7194188377,0.4335833333
69.07,0.7273947896,0.4348472222
69.1,0.7307214429,0.4354861111
69.14,0.7327154309,0.4361111111
69.17,0.7340380762,0.43675
69.2,0.7367034068,0.437375
