time,x,y
0.02,0.5498697395,0.4025972222
0.52,0.5498697395,0.4025972222
1.09,0.5485370741,0.4025972222
1.52,0.5478757515,0.4025972222
1.72,0.5472044088,0.4025972222
1.79,0.5465430862,0.4025972222
1.82,0.5465430862,0.4032222222
1.86,0.5458817635,0.4038611111
1.89,0.5452104208,0.4038611111
2.52,0.5452104208,0.4038611111
3.22,0.5445490982,0.4019583333
3.26,0.5445490982,0.4013333333
3.35,0.5438877756,0.4006944444
3.42,0.5432164329,0.4006944444
3.49,0.5432164329,0.4000694444
3.52,0.5425551102,0.4000694444
3.56,0.5425551102,0.3994305556
3.59,0.5438877756,0.3981666667
3.62,0.5445490982,0.3981666667
3.69,0.5458817635,0.3981666667
3.72,0.5465430862,0.3981666667
3.82,0.5478757515,0.3987916667
3.85,0.5491983968,0.3987916667
3.89,0.5505310621,0.3994305556
3.92,0.5525250501,0.3994305556
3.95,0.5551903808,0.3994305556
3.99,0.5591783567,0.3987916667
4.02,0.56250501,0.3981666667
4.05,0.5638276553,0.3975277778
4.09,0.5651603206,0.3975277778
4.12,0.566492986,0.3969027778
4.22,0.5678156313,0.3962638889
4.25,0.5691482966,0.3956388889
4.29,0.5704809619,0.394375
4.32,0.5751302605,0.3924722222
4.35,0.5797895792,0.3905694444
4.39,0.5804509018,0.3905694444
4.52,0.5804509018,0.3905694444
5.52,0.5804509018,0.3905694444
6.52,0.5804509018,0.3905694444
6.62,0.5797895792,0.3899444444
6.65,0.5791182365,0.3899444444
6.69,0.5791182365,0.3893055556
6.72,0.5784569138,0.3893055556
6.79,0.5777955912,0.3893055556
6.82,0.5771242485,0.3886805556
6.92,0.5764629259,0.3886805556
6.99,0.5758016032,0.3880416667
7.12,0.5751302605,0.3874166667
7.15,0.5744689379,0.3874166667
7.22,0.5738076152,0.3874166667
7.26,0.5731362725,0.3867777778
7.32,0.5724749499,0.3861527778
7.35,0.5724749499,0.3855138889
7.45,0.5718036072,0.3855138889
7.52,0.5718036072,0.3855138889
7.62,0.5711422846,0.3855138889
7.69,0.5711422846,0.3848888889
7.72,0.5704809619,0.3848888889
7.75,0.5704809619,0.38425
7.89,0.5678156313,0.3836111111
7.92,0.5658216433,0.3823472222
7.99,0.5651603206,0.3823472222
8.02,0.5638276553,0.3823472222
8.09,0.5631663327,0.3823472222
8.12,0.56250501,0.3823472222
8.52,0.56250501,0.3823472222
9.52,0.56250501,0.3823472222
10.52,0.56250501,0.3823472222
10.92,0.5631663327,0.3823472222
10.95,0.5638276553,0.3823472222
10.99,0.564498998,0.3823472222
11.05,0.5658216433,0.3817222222
11.09,0.5671543086,0.3810833333
11.12,0.5698096192,0.3804583333
11.15,0.5704809619,0.3804583333
11.52,0.5704809619,0.3804583333
11.89,0.5698096192,0.3810833333
11.92,0.5678156313,0.3823472222
12.09,0.566492986,0.3829861111
12.12,0.566492986,0.3836111111
12.15,0.5651603206,0.3855138889
12.19,0.5638276553,0.3874166667
12.22,0.5611723447,0.3899444444
12.25,0.560501002,0.3912083333
12.32,0.5598396794,0.3912083333
12.35,0.5598396794,0.3918472222
12.45,0.5591783567,0.3918472222
12.49,0.558507014,0.3931111111
12.52,0.558507014,0.3931111111
13.52,0.558507014,0.3931111111
14.52,0.558507014,0.3931111111
15.52,0.558507014,0.3931111111
16.52,0.558507014,0.3931111111
17.52,0.558507014,0.3931111111
17.75,0.560501002,0.3924722222
17.79,0.5618336673,0.3918472222
17.82,0.5638276553,0.3912083333
17.85,0.566492986,0.3899444444
17.89,0.5678156313,0.3893055556
17.92,0.5691482966,0.3880416667
17.95,0.5718036072,0.3861527778
17.99,0.5738076152,0.3848888889
18.02,0.5758016032,0.3836111111
18.05,0.5777955912,0.3829861111
18.09,0.5791182365,0.3817222222
18.12,0.5797895792,0.3810833333
18.15,0.5817835671,0.3798194444
18.19,0.5851102204,0.3785555556
18.22,0.589759519,0.3772916667
18.25,0.5930861723,0.3760277778
18.29,0.5944188377,0.3753888889
18.32,0.5950801603,0.3753888889
18.39,0.5977354709,0.3753888889
18.42,0.5990681363,0.3760277778
18.45,0.6010621242,0.3760277778
18.49,0.6017334669,0.3766666667
18.52,0.6023947896,0.3766666667
18.55,0.6043887776,0.3772916667
18.59,0.6063827655,0.3772916667
18.62,0.6070440882,0.3772916667
18.65,0.6083767535,0.3772916667
18.69,0.6097094188,0.3779305556
18.85,0.6097094188,0.3785555556
18.89,0.6097094188,0.3791944444
19.52,0.6097094188,0.3791944444
19.69,0.6117034068,0.3779305556
19.72,0.6136973948,0.3766666667
19.75,0.6150300601,0.3747638889
19.79,0.6156913828,0.3728611111
19.82,0.6170240481,0.3709722222
19.85,0.6170240481,0.3697083333
19.89,0.6170240481,0.3690694444
20.02,0.6176853707,0.3684444444
20.05,0.6183466934,0.3671666667
20.12,0.6183466934,0.3659027778
20.16,0.6190180361,0.3646388889
20.25,0.6190180361,0.3640138889
20.29,0.6190180361,0.363375
20.52,0.6190180361,0.363375
20.99,0.6183466934,0.363375
21.09,0.6183466934,0.3640138889
21.12,0.6176853707,0.3640138889
21.42,0.6170240481,0.3646388889
21.45,0.6170240481,0.3652777778
21.49,0.6163527054,0.3659027778
21.52,0.6163527054,0.3659027778
21.59,0.6163527054,0.3665416667
21.62,0.6163527054,0.3671666667
21.65,0.6163527054,0.3678055556
21.69,0.6163527054,0.3684444444
21.72,0.6163527054,0.3690694444
21.75,0.6156913828,0.3709722222
21.79,0.6156913828,0.3722361111
21.82,0.6150300601,0.3735
21.85,0.6150300601,0.374125
21.89,0.6150300601,0.3747638889
21.99,0.6150300601,0.3753888889
22.05,0.6150300601,0.3766666667
22.09,0.6143587174,0.3772916667
22.12,0.6136973948,0.3779305556
22.15,0.6130360721,0.3791944444
22.19,0.6123647295,0.3798194444
22.22,0.6110420842,0.3810833333
22.26,0.6103707415,0.3817222222
22.29,0.6097094188,0.3817222222
22.35,0.6090380762,0.3823472222
22.42,0.6083767535,0.3829861111
22.52,0.6083767535,0.3829861111
22.65,0.6077154309,0.3836111111
22.69,0.6057214429,0.3848888889
22.72,0.6050501002,0.3855138889
22.75,0.6043887776,0.3861527778
22.79,0.6037274549,0.3861527778
22.82,0.6037274549,0.3867777778
23.22,0.6030561122,0.3874166667
23.25,0.6030561122,0.3880416667
23.32,0.6030561122,0.3886805556
23.35,0.6023947896,0.3886805556
23.39,0.6023947896,0.3893055556
23.52,0.6023947896,0.3893055556
23.85,0.6017334669,0.3893055556
23.92,0.5997294589,0.3899444444
24.52,0.5997294589,0.3899444444
25.52,0.5997294589,0.3899444444
25.92,0.5990681363,0.3893055556
25.95,0.5984068136,0.3886805556
25.99,0.5977354709,0.3880416667
26.12,0.5970741483,0.3880416667
26.19,0.5964128257,0.3880416667
26.22,0.595741483,0.3880416667
26.25,0.595741483,0.3874166667
26.29,0.5950801603,0.3874166667
26.32,0.5944188377,0.3874166667
26.35,0.5930861723,0.3867777778
26.42,0.5924248497,0.3867777778
26.45,0.5924248497,0.3861527778
26.52,0.5924248497,0.3861527778
27.52,0.5924248497,0.3861527778
28.52,0.5924248497,0.3861527778
29.25,0.591753507,0.3861527778
29.42,0.5910921844,0.3861527778
29.52,0.5910921844,0.3861527778
29.82,0.5904208417,0.3861527778
30.52,0.5904208417,0.3861527778
30.82,0.589759519,0.3861527778
30.88,0.5890981964,0.3861527778
31.02,0.5890981964,0.3867777778
31.52,0.5890981964,0.3867777778
32.52,0.5890981964,0.3867777778
32.58,0.5884268537,0.3867777778
32.62,0.5877655311,0.3874166667
32.65,0.5871042084,0.3880416667
32.72,0.5864328657,0.3886805556
32.82,0.5851102204,0.3893055556
32.85,0.5844388778,0.3899444444
32.88,0.5824448898,0.3912083333
32.92,0.5811122244,0.3924722222
32.95,0.5797895792,0.394375
32.98,0.5784569138,0.3956388889
33.02,0.5771242485,0.3969027778
33.05,0.5764629259,0.3981666667
33.08,0.5758016032,0.3994305556
33.12,0.5744689379,0.4006944444
33.15,0.5738076152,0.4019583333
33.19,0.5724749499,0.4032222222
33.22,0.5711422846,0.4044861111
33.25,0.5704809619,0.405125
33.28,0.5698096192,0.40575
33.32,0.5698096192,0.4070277778
33.35,0.5684869739,0.4082916667
33.52,0.5684869739,0.4082916667
33.92,0.5678156313,0.4095555556
